CLUSTER 0
reignit,0.01256932
hasnt,0.0116174
contracept,0.01143504
staff,0.01095219
warm,0.01042954

CLUSTER 8
film,0.08644794
scene,0.01262804
part,0.01097001
direct,0.009794453
director,0.009397065
actor,0.009133936
discuss,0.008561828
critic,0.008056478
review,0.00784017
festiv,0.007367714
sequenc,0.006396806
documentari,0.005787441
talk,0.00569126
featur,0.005598491999999999
narrat,0.0055868540000000005
new,0.005270165
time,0.005250932
star,0.005085605
york,0.00459412
theater,0.0038723679999999997

CLUSTER 9
mormon,0.1670107
lynch,0.1520684
joseph,0.1334237
smith,0.12870299999999998
declar,0.123675
founder,0.1166327
death,0.09116814
life,0.08731833
TOTAL_DOCS,0.0
aa,0.0
aaa,0.0
aadmi,0.0
aam,0.0
aamer,0.0
aan,0.0
aaron,0.0
aaronss,0.0
aarp,0.0
aba,0.0
ababa,0.0

CLUSTER 10
reader,0.08326207
respond,0.05132984
articl,0.02499952
column,0.009696529
ope,0.008400715999999999
discuss,0.008093268
frontpag,0.008048681
review,0.007374767
news,0.006746778
editori,0.006535223000000001
react,0.0061962530000000005
latest,0.005713167
headlin,0.005470324
sound,0.005246286
write,0.00433284
sunday,0.00431644
recent,0.0035815179999999997
bruni,0.0034470620000000003
essay,0.00333816
american,0.0030151220000000003

CLUSTER 11
polici,0.06945912
foreign,0.008773124
presid,0.005976525
obama,0.005324132
economist,0.004748173
american,0.004295768
bad,0.004261911
new,0.003921077
doesnt,0.003815124
european,0.0036685040000000004
said,0.0029681729999999997
monetari,0.002960646
immigr,0.002921833
govern,0.002907453
public,0.002803973
chang,0.00274728
critic,0.002573635
maker,0.002528296
union,0.0025177010000000002
say,0.002386543

CLUSTER 12
cultur,0.16402089999999997
recreat,0.14691279999999998
event,0.1435463
guid,0.09664705
connecticut,0.07384656
jersey,0.05819379
list,0.04589984
teenag,0.03648726
famili,0.03196344
new,0.02661188
children,0.02525945
lotteri,0.01274082
valley,0.007273386999999999
controversi,0.007159559
scienc,0.0069573759999999995
number,0.005392558
barshim,0.0049434579999999995
saxophonist,0.0045405440000000005
intersect,0.004451657
wilder,0.004393377

CLUSTER 13
word,0.1607482
past,0.13900220000000002
appear,0.132721
articl,0.1302229
time,0.1080138
york,0.09420901
year,0.08884683
new,0.06791225
crossword,0.005816617
two,0.005274593
also,0.00450602
test,0.004457969
four,0.003938027
one,0.003033792
seven,0.003005313
hindenburg,0.002608491
geometri,0.002565404
three,0.002487344
phil,0.0019351479999999998
content,0.001901613

CLUSTER 14
stan,0.0914764
wawrinka,0.05001758
match,0.02107509
roger,0.01945591
li,0.01911808
back,0.01831203
switzerland,0.01771582
return,0.01730938
feder,0.0161983
court,0.01596315
loop,0.01499105
australian,0.01430046
xuhui,0.01422536
first,0.0130383
quarterfin,0.01247877
manslaught,0.01223381
winner,0.01171036
singl,0.01108092
won,0.01108072
fiveset,0.0108144

CLUSTER 15
recreat,0.1642092
cultur,0.14605910000000003
guid,0.13490139999999998
event,0.12127269999999998
hudson,0.1018914
valley,0.09231125
island,0.07499607
long,0.07311843
area,0.007630412
skimp,0.006434073
behav,0.005767068
plea,0.005081462
interact,0.004840506
carbon,0.004690553
payment,0.004461614
premier,0.004347996
gather,0.004308347
connecticut,0.004253747
search,0.004059322
russian,0.004052341

CLUSTER 16
highlight,0.4418896
news,0.01243897
men,0.009321429
applebe,0.008868965999999999
bala,0.008868965999999999
gloom,0.008686935
yardstick,0.008572111
increas,0.008555724
trickl,0.008417641
concur,0.008359641999999999
mortar,0.008359641999999999
ecuadorean,0.008309351
penni,0.00822479
sophi,0.008154871
rattl,0.007995345
sentiment,0.007913763
accident,0.007844268
like,0.007836441
textur,0.007828353
jewelri,0.007797994

CLUSTER 17
correct,0.2667938
print,0.1889757
appear,0.1405049
septemb,0.035738
may,0.03288796
june,0.02987389
august,0.02808178
juli,0.02390401
april,0.005886334
creat,0.003786103
respond,0.0036635820000000003
servic,0.003489791
slowtalk,0.003373918
mashup,0.003303071
calligraphi,0.00324266
gargantuan,0.0032305579999999997
modano,0.003230007
timeless,0.0031740759999999996
cologn,0.003165963
supernatur,0.003103737

CLUSTER 18
here,0.2444825
know,0.1516818
need,0.13511729999999997
start,0.1249933
day,0.10977039999999999
nightli,0.02929204
readi,0.01848878
brief,0.014246
stori,0.01177239
biggest,0.00801722
today,0.007664014
stretch,0.005447291999999999
farthestreach,0.004892914
fireplac,0.00479832
midapril,0.004780045
kasparov,0.004737519
carnag,0.004670668
maloney,0.004559873
insect,0.004238556
pretti,0.003915767

CLUSTER 19
televis,0.4578107
respond,0.02408614
amend,0.01471091
reader,0.01171712
midamateur,0.008578711999999999
muay,0.008578711999999999
hearten,0.008399313
moist,0.008399313
quarrel,0.008399313
predica,0.008286224
cappi,0.008134175
peru,0.008027644
biotechnolog,0.007908669
gaug,0.007908669
coin,0.007845285
abraham,0.007790263
arabia,0.007719019000000001
proper,0.007697618000000001
lisa,0.007620892
whatev,0.0076035519999999995

