http://www.nytimes.com/2014/09/24/us/ban-sought-on-indian-nicknames.html	{"school":0.0588235294,"forc":0.0588235294,"district":0.0588235294,"chang":0.0588235294,"citi":0.0588235294,"bill":0.0588235294,"five":0.0588235294,"introduc":0.0588235294,"member":0.0588235294,"nicknam":0.0588235294,"columbia":0.0588235294,"would":0.0588235294,"indian":0.0588235294,"american":0.0588235294,"tuesday":0.0588235294,"washington":0.0588235294,"woman":0.0588235294}
http://cityroom.blogs.nytimes.com/2014/09/24/a-suddenly-vacant-apartment/	{"loss":0.0714285714,"never":0.1428571429,"new":0.0714285714,"stare":0.0714285714,"build":0.0714285714,"metropolitan":0.0714285714,"diari":0.0714285714,"kind":0.0714285714,"nearbi":0.0714285714,"empti":0.0714285714,"spoken":0.0714285714,"darkhair":0.0714285714,"state":0.0714285714}
http://www.nytimes.com/2014/09/24/opinion/on-syria-no-convincing-plan.html	{"inform":0.0666666667,"without":0.0666666667,"give":0.0666666667,"campaign":0.0666666667,"increas":0.0666666667,"approv":0.0666666667,"need":0.0666666667,"role":0.0666666667,"isi":0.0666666667,"unit":0.0666666667,"american":0.0666666667,"obama":0.0666666667,"fight":0.0666666667,"presid":0.0666666667,"televis":0.0666666667}
http://www.nytimes.com/2014/09/24/arts/television/whats-on-tv-wednesday.html	{"highlight":0.5,"nearli":0.5}
http://www.nytimes.com/2014/09/24/us/concealed-handgun-bill-is-approved.html	{"council":0.0588235294,"washington":0.0588235294,"unanim":0.0588235294,"year":0.0588235294,"peopl":0.0588235294,"carri":0.0588235294,"handgun":0.0588235294,"citi":0.0588235294,"nation":0.0588235294,"vote":0.0588235294,"allow":0.0588235294,"tuesday":0.0588235294,"capit":0.0588235294,"first":0.0588235294,"time":0.0588235294,"conceal":0.0588235294,"crisi":0.0588235294}
http://lens.blogs.nytimes.com/2014/09/24/workers-unite-at-an-argentine-hotel/	{"bauen":0.0909090909,"ran":0.0909090909,"left":0.0909090909,"worker":0.0909090909,"hotel":0.1818181818,"took":0.0909090909,"argentina":0.0909090909,"unemploy":0.0909090909,"financi":0.0909090909,"histori":0.0909090909}
http://op-talk.blogs.nytimes.com/2014/09/24/why-the-cosby-show-still-matters/	{"effect":0.0714285714,"remain":0.0714285714,"three":0.0714285714,"nbc":0.0714285714,"sitcom":0.0714285714,"debut":0.0714285714,"televis":0.0714285714,"one":0.0714285714,"famili":0.0714285714,"huxtabl":0.0714285714,"polit":0.0714285714,"belov":0.0714285714,"decad":0.0714285714,"car":0.0714285714}
http://www.nytimes.com/2014/09/24/us/florida-suspects-in-shooting-killed-.html	{"cloth":0.0833333333,"said":0.0833333333,"tuesday":0.0833333333,"crash":0.0833333333,"polic":0.0833333333,"shoot":0.0833333333,"store":0.0833333333,"two":0.0833333333,"kill":0.0833333333,"kissimme":0.0833333333,"suspect":0.0833333333,"odd":0.0833333333}
http://runway.blogs.nytimes.com/2014/09/24/paris-fashion-week-morning-report-2/	{"fashion":0.1111111111,"due":0.1111111111,"balmi":0.1111111111,"degre":0.1111111111,"week":0.1111111111,"begun":0.1111111111,"offici":0.1111111111,"pari":0.1111111111,"vote":0.1111111111}
http://www.nytimes.com/2014/09/24/us/florida-politician-to-lead-university.html	{"thrasher":0.0588235294,"hire":0.0588235294,"state":0.1176470588,"presid":0.0588235294,"tuesday":0.0588235294,"next":0.0588235294,"john":0.0588235294,"univers":0.0588235294,"campu":0.0588235294,"board":0.0588235294,"signific":0.0588235294,"despit":0.0588235294,"opposit":0.0588235294,"senat":0.0588235294,"florida":0.0588235294,"grand":0.0588235294}
http://www.nytimes.com/2014/09/24/us/louisiana-ex-health-chief-is-indicted.html	{"contract":0.05,"gov":0.05,"award":0.05,"medicaid":0.05,"state":0.05,"secretari":0.05,"juri":0.05,"health":0.05,"jindal":0.05,"former":0.05,"lie":0.05,"involv":0.05,"charg":0.05,"tuesday":0.05,"greenstein":0.05,"million":0.05,"bobbi":0.05,"nowcancel":0.05,"bruce":0.05,"beauti":0.05}
http://opinionator.blogs.nytimes.com/2014/09/23/toasting-with-a-half-full-glass/	{"citi":0.1666666667,"polit":0.1666666667,"ugli":0.1666666667,"brook":0.1666666667,"collin":0.1666666667,"view":0.1666666667}
http://runway.blogs.nytimes.com/2014/09/24/hood-by-air-takes-paris-fashion-week/	{"look":0.0909090909,"squat":0.0909090909,"like":0.0909090909,"eiffel":0.0909090909,"gorgeou":0.0909090909,"shayn":0.0909090909,"whitecollar":0.0909090909,"present":0.0909090909,"oliv":0.0909090909,"tower":0.0909090909,"appear":0.0909090909}
http://www.nytimes.com/2014/09/24/pageoneplus/corrections-september-24-2014.html	{"septemb":0.25,"correct":0.25,"print":0.25,"feder":0.25}
http://www.nytimes.com/2014/09/24/us/california-sheriffs-officers-sentenced.html	{"counti":0.0909090909,"lieuten":0.0909090909,"lo":0.0909090909,"sergeant":0.0909090909,"tuesday":0.0909090909,"prison":0.0909090909,"sentenc":0.0909090909,"sheriff":0.0909090909,"deputi":0.0909090909,"angel":0.0909090909,"hashana":0.0909090909}
http://cityroom.blogs.nytimes.com/2014/09/24/new-york-today-hello-high-holy-days/	{"big":0.0833333333,"ear":0.0833333333,"appear":0.0833333333,"rosh":0.0833333333,"fall":0.0833333333,"uptown":0.0833333333,"parent":0.0833333333,"guid":0.0833333333,"weather":0.0833333333,"wednesday":0.0833333333,"fine":0.0833333333,"tribun":0.0833333333}
http://iht-retrospective.blogs.nytimes.com/2014/09/24/1914-germans-bring-up-guns/	{"highlight":0.0833333333,"town":0.0833333333,"troop":0.0833333333,"belgian":0.0833333333,"german":0.0833333333,"antwerp":0.0833333333,"lieg":0.0833333333,"archiv":0.0833333333,"intern":0.0833333333,"move":0.0833333333,"herald":0.0833333333,"civil":0.0833333333}
http://opinionator.blogs.nytimes.com/2014/09/23/blacks-baseball-and-the-civil-war/	{"struggl":0.0909090909,"pastim":0.0909090909,"inextric":0.0909090909,"nation":0.0909090909,"th":0.0909090909,"late":0.0909090909,"centuri":0.0909090909,"link":0.0909090909,"abolit":0.0909090909,"right":0.0909090909,"aig":0.0909090909}
http://www.nytimes.com/interactive/2014/09/24/business/dealbook/aig-documents.html	{"improp":0.0625,"greenberg":0.0625,"unit":0.0625,"reserv":0.0625,"york":0.0625,"r":0.0625,"new":0.0625,"state":0.0625,"mauric":0.0625,"treasuri":0.0625,"feder":0.0625,"takeov":0.0625,"contend":0.0625,"su":0.0625,"bank":0.0625,"rival":0.0625}
http://www.nytimes.com/2014/09/24/opinion/cracking-down-on-corporate-tax-games.html	{"tax":0.0666666667,"act":0.0666666667,"slow":0.0666666667,"congress":0.0666666667,"practic":0.0666666667,"treasuri":0.0666666667,"rule":0.0666666667,"depart":0.0666666667,"american":0.0666666667,"new":0.0666666667,"compani":0.0666666667,"foreign":0.0666666667,"merg":0.0666666667,"avoid":0.0666666667,"six":0.0666666667}
http://learning.blogs.nytimes.com/2014/09/24/test-yourself-derek-jeters-final-games/	{"choos":0.0588235294,"retir":0.0588235294,"best":0.0588235294,"derek":0.0588235294,"game":0.0588235294,"blank":0.0588235294,"play":0.0588235294,"word":0.0588235294,"still":0.0588235294,"sept":0.0588235294,"jeter":0.0588235294,"paragraph":0.0588235294,"right":0.0588235294,"first":0.0588235294,"articl":0.0588235294,"fund":0.1176470588}
http://dealbook.nytimes.com/2014/09/24/s-e-c-is-examining-pimco-exchange-traded-fund/	{"return":0.0625,"exchang":0.0625,"inflat":0.0625,"mirror":0.0625,"look":0.0625,"bond":0.0625,"giant":0.0625,"whether":0.0625,"activ":0.0625,"flagship":0.0625,"trade":0.125,"pimco":0.0625,"billion":0.0625,"regul":0.0625,"sixthin":0.0625}
http://www.nytimes.com/2014/09/24/sports/baseball/pirates-secure-a-playoff-berth.html	{"pittsburgh":0.0909090909,"mart":0.0909090909,"clinch":0.0909090909,"spot":0.0909090909,"starl":0.0909090909,"least":0.0909090909,"wildcard":0.0909090909,"atlanta":0.0909090909,"top":0.0909090909,"doubl":0.0909090909,"recount":0.0909090909}
http://www.nytimes.com/2014/09/24/theater/a-sucker-emcee-a-rhyming-autobiography.html	{"play":0.0714285714,"couplet":0.0714285714,"emce":0.0714285714,"known":0.0714285714,"up":0.0714285714,"hiphop":0.0714285714,"down":0.0714285714,"rhyme":0.0714285714,"dj":0.0714285714,"grant":0.0714285714,"mum":0.0714285714,"sucker":0.0714285714,"craig":0.0714285714,"adequ":0.0714285714}
http://www.nytimes.com/2014/09/24/us/protection-for-wolves-is-restored-in-wyoming.html	{"safeguard":0.0588235294,"wolf":0.0588235294,"requir":0.0588235294,"state":0.0588235294,"wildlif":0.0588235294,"fish":0.0588235294,"feder":0.1176470588,"without":0.0588235294,"commit":0.0588235294,"judg":0.0588235294,"accept":0.0588235294,"popul":0.0588235294,"servic":0.0588235294,"maintain":0.0588235294,"rule":0.0588235294,"photocopi":0.0588235294}
http://www.nytimes.com/2014/09/24/arts/pati-hill-an-author-turned-artist-dies-at-93.html	{"book":0.0833333333,"began":0.0833333333,"model":0.0833333333,"becom":0.0833333333,"wrote":0.0833333333,"ms":0.0833333333,"use":0.0833333333,"ibm":0.0833333333,"hill":0.0833333333,"medium":0.0833333333,"artist":0.0833333333,"york":0.0833333333}
http://www.nytimes.com/2014/09/24/nyregion/winning-lottery-numbers-for-sept-23-2014.html	{"connecticut":0.1428571429,"jersey":0.1428571429,"number":0.1428571429,"lotteri":0.1428571429,"new":0.2857142857,"wall":0.1428571429}
http://dealbook.nytimes.com/2014/09/24/morning-agenda-wall-st-helps-out-a-i-g-s-ex-chief/	{"hedg":0.037037037,"former":0.037037037,"execut":0.037037037,"govern":0.037037037,"market":0.037037037,"group":0.037037037,"chief":0.037037037,"bankrol":0.037037037,"aig":0.037037037,"public":0.037037037,"suit":0.037037037,"financi":0.037037037,"make":0.037037037,"may":0.037037037,"bite":0.037037037,"citizen":0.037037037,"defens":0.037037037,"rule":0.037037037,"invers":0.037037037,"new":0.037037037,"fund":0.037037037,"debut":0.037037037,"bailout":0.037037037,"investor":0.037037037,"lack":0.037037037,"street":0.037037037,"three":0.037037037}
http://www.nytimes.com/2014/09/25/technology/personaltech/blackberry-passport-review.html	{"among":0.0476190476,"use":0.0476190476,"phone":0.0476190476,"strong":0.0476190476,"switch":0.0476190476,"men":0.0476190476,"size":0.0476190476,"allow":0.2857142857,"make":0.0952380952,"premiumpr":0.0476190476,"keyboard":0.0476190476,"drawback":0.0476190476,"case":0.0476190476,"difficult":0.0476190476,"open":0.0476190476}
http://www.nytimes.com/2014/09/24/realestate/commercial/saks-embraces-lower-manhattan-.html	{"avenu":0.0769230769,"sak":0.0769230769,"expect":0.0769230769,"fifth":0.0769230769,"store":0.0769230769,"new":0.0769230769,"th":0.0769230769,"financi":0.0769230769,"move":0.0769230769,"district":0.0769230769,"depart":0.0769230769,"announc":0.0769230769,"independ":0.0769230769}
http://www.nytimes.com/2014/09/25/opinion/nikos-konstandaras-crete-finds-self-in-union.html	{"fierc":0.125,"rebelli":0.125,"belong":0.125,"feel":0.125,"tug":0.125,"peopl":0.125,"even":0.125,"said":0.125}
http://dealbook.nytimes.com/2014/09/23/new-rules-make-inversions-less-lucrative-experts-say/	{"deal":0.0833333333,"execut":0.0833333333,"stop":0.0833333333,"difficult":0.0833333333,"corpor":0.0833333333,"make":0.0833333333,"chang":0.0833333333,"may":0.0833333333,"treasuri":0.0833333333,"advis":0.0833333333,"depart":0.0833333333,"mom":0.0833333333}
http://www.nytimes.com/2014/09/25/world/asia/on-a-shoestring-india-sends-orbiter-to-mars.html	{"feat":0.0625,"wednesday":0.0625,"accomplish":0.0625,"nation":0.0625,"first":0.0625,"orbit":0.0625,"maiden":0.0625,"success":0.0625,"spacecraft":0.0625,"mar":0.0625,"voyag":0.0625,"nicknam":0.0625,"reach":0.0625,"india":0.0625,"make":0.0625,"research":0.0625}
http://newoldage.blogs.nytimes.com/2014/09/24/study-links-anxiety-drugs-to-alzheimers-disease/	{"period":0.0833333333,"alzheim":0.0833333333,"older":0.0833333333,"use":0.0833333333,"benzodiazepin":0.0833333333,"among":0.0833333333,"long":0.0833333333,"report":0.0833333333,"occur":0.0833333333,"peopl":0.0833333333,"often":0.0833333333,"buri":0.0833333333}
http://www.nytimes.com/2014/09/24/world/europe/europes-anti-semitism-comes-out-of-shadows.html	{"violenc":0.0666666667,"past":0.0666666667,"wake":0.0666666667,"conflict":0.0666666667,"three":0.0666666667,"point":0.0666666667,"flash":0.0666666667,"contend":0.0666666667,"hatr":0.0666666667,"began":0.0666666667,"thought":0.0666666667,"becam":0.0666666667,"gaza":0.0666666667,"commun":0.0666666667,"improv":0.0666666667}
http://www.nytimes.com/2014/09/24/sports/ncaafootball/in-offense-rich-big-12-defense-rises.html	{"southeastern":0.0666666667,"footbal":0.0666666667,"oklahoma":0.0666666667,"posit":0.0666666667,"defens":0.0666666667,"well":0.0666666667,"kingpin":0.0666666667,"thank":0.0666666667,"confer":0.0666666667,"baylor":0.0666666667,"appear":0.0666666667,"colleg":0.0666666667,"challeng":0.0666666667,"reign":0.0666666667,"gener":0.0666666667}
http://www.nytimes.com/news/un-general-assembly/2014/09/24/a-safer-cleaner-united-nations-hall/	{"code":0.0833333333,"fix":0.0833333333,"last":0.0833333333,"mean":0.0833333333,"unit":0.0833333333,"final":0.0833333333,"complex":0.0833333333,"nation":0.0833333333,"assembl":0.0833333333,"build":0.0833333333,"citi":0.0833333333,"make":0.0833333333}
http://www.nytimes.com/2014/09/24/multimedia/-citys-slow-comeback-to-title-of-the-big-oyster.html	{"thrive":0.0909090909,"help":0.0909090909,"slow":0.0909090909,"oyster":0.0909090909,"york":0.0909090909,"research":0.0909090909,"decim":0.0909090909,"comeback":0.0909090909,"harbor":0.0909090909,"pollut":0.0909090909,"new":0.0909090909}
http://www.nytimes.com/2014/09/24/sports/basketball/caldwell-jones-artful-center-dies-at-64-.html	{"shot":0.0454545455,"er":0.0454545455,"jone":0.0454545455,"three":0.0454545455,"shortrang":0.0454545455,"move":0.0454545455,"basket":0.0454545455,"top":0.0454545455,"hook":0.0454545455,"final":0.0454545455,"defend":0.0454545455,"appear":0.0454545455,"reliabl":0.0454545455,"also":0.0454545455,"fluid":0.0454545455,"caldwel":0.0454545455,"philadelphia":0.0454545455,"nba":0.0454545455,"smooth":0.0454545455,"slitheri":0.0454545455,"jumper":0.0454545455,"statement":0.0454545455}
http://sinosphere.blogs.nytimes.com/2014/09/24/western-governments-fault-prison-for-uighur-scholar/	{"express":0.0666666667,"tohti":0.0666666667,"separat":0.0666666667,"union":0.0666666667,"sentenc":0.0666666667,"unit":0.0666666667,"concern":0.0666666667,"deep":0.0666666667,"state":0.0666666667,"convict":0.0666666667,"european":0.0666666667,"life":0.0666666667,"ilham":0.0666666667,"charg":0.0666666667,"time":0.0666666667}
http://www.nytimes.com/2014/09/24/sports/cycling/second-gold-for-german-at-world-championships.html	{"won":0.0588235294,"lisa":0.0588235294,"gold":0.0588235294,"championship":0.0588235294,"claim":0.0588235294,"trial":0.0588235294,"medal":0.0588235294,"three":0.0588235294,"second":0.0588235294,"germani":0.0588235294,"individu":0.0588235294,"spain":0.0588235294,"day":0.0588235294,"ponferrada":0.0588235294,"world":0.0588235294,"brennauer":0.0588235294,"prerequisit":0.0588235294}
http://www.nytimes.com/2014/09/24/upshot/for-the-young-money-is-increasingly-trumping-marriage.html	{"financi":0.125,"stabil":0.125,"wed":0.125,"see":0.125,"young":0.125,"american":0.125,"mani":0.125,"coach":0.125}
http://bits.blogs.nytimes.com/2014/09/24/daily-report-digital-technology-transforms-high-school-football/	{"perform":0.0833333333,"websit":0.0833333333,"scout":0.0833333333,"sever":0.0833333333,"app":0.0833333333,"remak":0.0833333333,"practic":0.0833333333,"team":0.0833333333,"player":0.0833333333,"way":0.0833333333,"analyz":0.0833333333,"io":0.0833333333}
http://bits.blogs.nytimes.com/2014/09/24/with-ios-8-your-fingerprint-can-become-the-master-password/	{"touch":0.0625,"recent":0.0625,"sensor":0.0625,"appl":0.0625,"unlock":0.0625,"thirdparti":0.0625,"true":0.0625,"id":0.0625,"use":0.0625,"app":0.0625,"fingerprint":0.0625,"call":0.0625,"potenti":0.0625,"password":0.0625,"access":0.0625,"question":0.0625}
http://boss.blogs.nytimes.com/2014/09/24/searching-for-meaning-at-a-company-that-finishes-metal-parts/	{"cancer":0.125,"die":0.125,"ask":0.125,"life":0.125,"friend":0.125,"start":0.125,"wife":0.125,"greenberg":0.125}
http://dealbook.nytimes.com/2014/09/23/as-ex-chief-of-a-i-g-sues-u-s-wall-st-is-happy-to-pay-the-tab/	{"aig":0.0555555556,"cover":0.0555555556,"investor":0.0555555556,"r":0.0555555556,"wall":0.0555555556,"rais":0.0555555556,"dollar":0.0555555556,"chief":0.0555555556,"street":0.0555555556,"mauric":0.0555555556,"sever":0.0555555556,"case":0.0555555556,"three":0.0555555556,"help":0.0555555556,"cost":0.0555555556,"former":0.0555555556,"million":0.0555555556,"new":0.0555555556}
http://dealbook.nytimes.com/2014/09/24/hfo-a-birthday-party-of-sorts-for-u-s-prosecutors-in-new-york/	{"year":0.0625,"tuesday":0.0625,"manhattan":0.0625,"current":0.0625,"gather":0.0625,"lawyer":0.0625,"histori":0.0625,"work":0.0625,"night":0.0625,"feder":0.0625,"legal":0.0625,"either":0.0625,"prosecutor":0.0625,"celebr":0.0625,"york":0.0625,"asset":0.0625}
http://dealbook.nytimes.com/2014/09/24/santander-and-unicredit-in-talks-to-combine-asset-management-units/	{"would":0.0714285714,"spanish":0.0714285714,"bank":0.0714285714,"creat":0.0714285714,"asia":0.0714285714,"america":0.0714285714,"entiti":0.0714285714,"billion":0.0714285714,"transact":0.0714285714,"europ":0.0714285714,"italian":0.0714285714,"oper":0.0714285714,"manag":0.0714285714,"electra":0.0714285714}
http://dealbook.nytimes.com/2014/09/24/shareholders-advised-to-reject-sherborne-bid-for-electra-seats/	{"sherborn":0.0434782609,"two":0.0434782609,"oppos":0.0434782609,"j":0.0434782609,"shake":0.0434782609,"privat":0.0434782609,"servic":0.0434782609,"sharehold":0.0434782609,"said":0.0434782609,"equiti":0.0434782609,"british":0.0434782609,"influenti":0.0434782609,"advisori":0.0434782609,"investor":0.0869565217,"activist":0.0434782609,"board":0.0434782609,"firm":0.0434782609,"effort":0.0434782609,"edward":0.0434782609,"bramson":0.0434782609,"manag":0.0434782609,"campaign":0.0434782609}
http://learning.blogs.nytimes.com/2014/09/24/6-qs-about-the-news-obama-after-airstrikes-in-syria-says-u-s-will-take-the-fight-to-isis/	{"particip":0.0666666667,"sunni":0.0666666667,"muslim":0.0666666667,"unit":0.0666666667,"pit":0.0666666667,"state":0.0666666667,"bolster":0.0666666667,"presid":0.0666666667,"oper":0.0666666667,"five":0.0666666667,"countri":0.0666666667,"world":0.0666666667,"arab":0.0666666667,"argument":0.0666666667,"say":0.0666666667}
http://learning.blogs.nytimes.com/2014/09/24/what-is-your-reaction-to-the-performance-and-protest-piece-carry-that-weight/	{"thesi":0.05,"weight":0.05,"read":0.05,"sexual":0.05,"assault":0.05,"sophomor":0.05,"sulkowicz":0.05,"carri":0.05,"handl":0.05,"emma":0.05,"heard":0.05,"protest":0.05,"art":0.05,"think":0.05,"happen":0.05,"student":0.05,"senior":0.05,"piec":0.05,"columbia":0.05,"antiprotest":0.05}
http://parenting.blogs.nytimes.com/2014/09/24/civil-disorder-out-of-the-curriculum-and-into-the-streets/	{"ironi":0.0714285714,"author":0.0714285714,"denver":0.0714285714,"question":0.0714285714,"committe":0.0714285714,"protest":0.0714285714,"learn":0.0714285714,"lesson":0.0714285714,"propos":0.0714285714,"curriculumreview":0.0714285714,"appear":0.0714285714,"student":0.0714285714,"valu":0.0714285714,"pari":0.0714285714}
http://runway.blogs.nytimes.com/2014/09/24/maiyet-film-for-paris-fashion-week-directed-by-benjamin-millepied/	{"turn":0.0714285714,"film":0.0714285714,"benjamin":0.0714285714,"director":0.0714285714,"millepi":0.0714285714,"trend":0.0714285714,"choreograph":0.0714285714,"direct":0.0714285714,"incom":0.0714285714,"ballet":0.0714285714,"short":0.0714285714,"opra":0.0714285714,"maiyet":0.0714285714,"receiv":0.0714285714}
http://sinosphere.blogs.nytimes.com/2014/09/24/hong-kongs-former-no-2-official-says-beijing-paid-him-1-42-million/	{"friend":0.0526315789,"rafael":0.0526315789,"kong":0.0526315789,"hui":0.0526315789,"secretari":0.0526315789,"identifi":0.0526315789,"someon":0.0526315789,"chief":0.0526315789,"former":0.0526315789,"said":0.0526315789,"money":0.0526315789,"siyan":0.0526315789,"testifi":0.0526315789,"hong":0.0526315789,"late":0.0526315789,"beij":0.0526315789,"refus":0.0526315789,"donor":0.0526315789,"captur":0.0526315789}
http://tmagazine.blogs.nytimes.com/2014/09/24/paris-fashion-week-spring-2015-cedric-charlier-model-bhumika-arora-transforms/	{"beauti":0.0909090909,"transform":0.0909090909,"fashion":0.0909090909,"week":0.0909090909,"spring":0.0909090909,"behindthescen":0.0909090909,"photograph":0.0909090909,"pari":0.0909090909,"kessler":0.0909090909,"greg":0.0909090909,"democrat":0.0909090909}
http://www.nytimes.com/2014/09/24/nyregion/accused-of-bilking-client-li-democrat-david-denenberg-ends-state-senate-bid.html	{"david":0.0769230769,"fraud":0.0769230769,"law":0.0769230769,"candid":0.0769230769,"accus":0.0769230769,"firm":0.0769230769,"campaign":0.0769230769,"abruptli":0.0769230769,"denenberg":0.0769230769,"former":0.0769230769,"end":0.0769230769,"tuesday":0.0769230769,"pierc":0.0769230769}
http://www.nytimes.com/2014/09/24/nyregion/as-concerts-return-to-forest-hills-stadium-so-do-complaints.html	{"usual":0.0666666667,"return":0.0666666667,"home":0.0666666667,"former":0.0666666667,"windowrattl":0.0666666667,"nation":0.0666666667,"championship":0.0666666667,"neighborhood":0.0666666667,"show":0.0666666667,"calm":0.0666666667,"tenni":0.0666666667,"sound":0.0666666667,"queen":0.0666666667,"rock":0.0666666667,"court":0.0666666667}
http://www.nytimes.com/2014/09/24/nyregion/cleared-after-nearly-23-years-in-prison-but-not-free.html	{"appel":0.0588235294,"york":0.0588235294,"kidnap":0.0588235294,"immigr":0.0588235294,"convict":0.0588235294,"state":0.0588235294,"sent":0.0588235294,"wagstaff":0.0588235294,"everton":0.0588235294,"teenag":0.0588235294,"new":0.0588235294,"death":0.0588235294,"center":0.0588235294,"end":0.0588235294,"detent":0.0588235294,"threw":0.0588235294,"offic":0.0588235294}
http://www.nytimes.com/2014/09/24/nyregion/detective-in-etan-patz-case-admits-he-added-words-to-suspects-transcript.html	{"polic":0.0833333333,"pedro":0.0833333333,"manhattan":0.0833333333,"said":0.0833333333,"minut":0.0833333333,"confess":0.0833333333,"hear":0.0833333333,"say":0.0833333333,"voluntarili":0.0833333333,"videotap":0.0833333333,"hernandez":0.0833333333,"nearli":0.0833333333}
http://www.nytimes.com/2014/09/24/nyregion/remains-of-sole-belgian-victim-of-trade-center-attack-are-identified.html	{"confirm":0.0666666667,"test":0.0666666667,"chief":0.0666666667,"marsh":0.0666666667,"patric":0.0666666667,"braut":0.0666666667,"offic":0.0666666667,"dna":0.0666666667,"examin":0.0666666667,"mclennan":0.0666666667,"use":0.0666666667,"stori":0.0666666667,"medic":0.0666666667,"ident":0.0666666667,"lawsuit":0.0666666667}
http://www.nytimes.com/2014/09/24/nyregion/suit-details-firing-and-suicide-of-92nd-street-y-director.html	{"contract":0.0714285714,"violat":0.0714285714,"employ":0.0714285714,"husband":0.0714285714,"adler":0.0714285714,"file":0.0714285714,"claim":0.0714285714,"y":0.0714285714,"street":0.0714285714,"nd":0.0714285714,"deborah":0.0714285714,"sol":0.0714285714,"discrimin":0.0714285714,"quotat":0.0714285714}
http://www.nytimes.com/2014/09/24/pageoneplus/quotation-of-the-day-for-wednesday-september-24-2014.html	{"day":0.25,"wednesday":0.25,"septemb":0.25,"next":0.25}
