CLUSTER 0
CLUSTER 8
wrong,0.276377
econom,0.1154212
selfright,0.05696323
tyranni,0.05495159
inflationista,0.04156488
socialist,0.04014107
deeper,0.03297531
email,0.03129407
arena,0.03077374
happen,0.0279646
ryan,0.02686967
support,0.02631332
rentier,0.02386805
help,0.02115641
right,0.02066783
predict,0.01999895
everyth,0.01970916
live,0.01719296
russia,0.01571475
build,0.01519922

CLUSTER 9
nightli,0.2873275
readi,0.2738473
brief,0.2566196
know,0.02335002
need,0.01067858
here,0.008894161999999999
start,0.007264695
latterday,0.006513995
day,0.00651375
washer,0.006326679
kean,0.006163283
shorelin,0.006077605
braid,0.006058015
hike,0.005974365
bader,0.00592415
concerto,0.005905413000000001
baghdad,0.005141884
mari,0.004844285
isnt,0.004815915
divis,0.004672295999999999

CLUSTER 10
highlight,0.3391071
million,0.3333333
news,0.32755959999999995
TOTAL_DOCS,0.0
aa,0.0
aaa,0.0
aadmi,0.0
aam,0.0
aamer,0.0
aan,0.0
aaron,0.0
aaronss,0.0
aarp,0.0
aba,0.0
ababa,0.0
aback,0.0
abadi,0.0
abalon,0.0
abandon,0.0
abassi,0.0

CLUSTER 11
dempsey,0.07391454
gen,0.06347791
e,0.05569189
martin,0.0541024
joint,0.03733594
circumspect,0.03670491
isi,0.03577411
chairman,0.03372348
staff,0.03372348
macdil,0.0279875
chief,0.02535852
riskier,0.02479026
sort,0.02392558
antiwar,0.02373614
broad,0.02288593
roll,0.02252093
outlin,0.0215921
interrupt,0.02121214
hagel,0.01994534
publicli,0.01963557

CLUSTER 12
rand,0.23333249999999997
beauti,0.16918139999999998
insid,0.1641519
ford,0.09063
cloth,0.08931374
novel,0.08132165
live,0.06772475
look,0.06340357
said,0.04094048
TOTAL_DOCS,0.0
aa,0.0
aaa,0.0
aadmi,0.0
aam,0.0
aamer,0.0
aan,0.0
aaron,0.0
aaronss,0.0
aarp,0.0
aba,0.0

CLUSTER 13
scene,0.1485777
diari,0.08753099
photo,0.07490318
fashion,0.06486317
week,0.04680802
men,0.0248278
milan,0.01925464
film,0.01664719
piola,0.01610937
valerio,0.01598968
mcclintock,0.01576029
mezzanotti,0.0155833
alfredo,0.01518791
sonni,0.0143901
york,0.01386667
russ,0.01380658
vandeveld,0.01380086
direct,0.01355619
coutur,0.01293372
new,0.01102163

CLUSTER 14
highlight,0.432163
men,0.009204911
applebe,0.008758104000000001
bala,0.008758104000000001
gloom,0.008578348000000001
yardstick,0.00846496
increas,0.008448778
trickl,0.008312421
concur,0.008255146
mortar,0.008255146
ecuadorean,0.008205485
penni,0.008121981
sophi,0.008052935
rattl,0.007895403
sentiment,0.007814841
accident,0.007746214
like,0.007738486
textur,0.007730499
jewelri,0.007700519
insight,0.0076587240000000004

CLUSTER 15
reader,0.08169756
respond,0.05278245
articl,0.02473888
column,0.009158311
ope,0.008516713
frontpag,0.007974781
discuss,0.007795439
review,0.007271619
news,0.006684156
editori,0.006551777
react,0.006010801999999999
latest,0.005542174
headlin,0.0053066
sound,0.005089267
sunday,0.004297695
write,0.00420316
essay,0.003485592
recent,0.003474325
new,0.003280032
citi,0.003225871

